PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
F , 10 ,5 ,0 ,5 ,5 ,5 ,8 ,5 ,0 ,5 ,5 ,5 ,6 ,5 ,5 ,8 ,1 , 5 ,1 , 0 ,3 , 5 ,1 , 8 ,1 , 5 ,1 , 0 ,3 , 5 ,1 , 6 ,2 , 5 ,1 , 8 ,,,,,,,,,,,
F , 11 ,0 ,5 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,1 , 0 ,1 , 5 ,6 , 8 ,1 , 1 ,6 , 8 ,,,,,,,,,,,,,,,,,,,,,
F , 12 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,6 ,6 ,6 ,6 ,6 ,2 , 8 ,1 , 1 ,7 , 8 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
G , 1 ,6 ,6 ,6 ,6 ,6 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,5 , 6 ,10 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 2 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,1 ,8 ,8 ,8 ,3 , 8 ,1 , 1 ,7 , 8 ,1 , 1 ,3 , 8 ,,,,,,,,,,,,,,,,,,,,,
G , 3 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,7 ,8 ,8 ,1 ,8 ,10 , 8 ,1 , 7 ,2 , 8 ,1 , 1 ,1 , 8 ,,,,,,,,,,,,,,,,,,,,,
G , 4 ,0 ,5 ,8 ,8 ,8 ,5 ,5 ,5 ,5 ,8 ,5 ,5 ,5 ,5 ,5 ,1 , 0 ,1 , 5 ,3 , 8 ,4 , 5 ,1 , 8 ,5 , 5 ,,,,,,,,,,,,,,,,,,,
G , 5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,3 ,5 ,7 ,12 , 5 ,1 , 3 ,1 , 5 ,1 , 7 ,,,,,,,,,,,,,,,,,,,,,,,
G , 6 ,5 ,5 ,3 ,7 ,3 ,5 ,5 ,5 ,3 ,3 ,3 ,5 ,5 ,5 ,3 ,2 , 5 ,1 , 3 ,1 , 7 ,1 , 3 ,3 , 5 ,3 , 3 ,3 , 5 ,1 , 3 ,,,,,,,,,,,,,,,
G , 7 ,7 ,3 ,5 ,5 ,5 ,7 ,7 ,5 ,5 ,5 ,7 ,5 ,5 ,5 ,5 ,1 , 7 ,1 , 3 ,3 , 5 ,2 , 7 ,3 , 5 ,1 , 7 ,4 , 5 ,,,,,,,,,,,,,,,,,
